"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"News and Media Organization",10410,208,70,217,"http://t.co/ngNhtuyj4q","Brigada News",2013-11-04 02:35:26,FALSE,FALSE,"BrigadaOfficial","Gen. Santos City","en-gb","2173180933",4,FALSE,"http://pbs.twimg.com/profile_images/378800000691515585/a8e8cf4e9f118664023802d6e7feea61_normal.jpeg"
"M/V DA-BFAR Researcher",186,69,1441,158,NA,"Laureana Nepomuceno",2016-10-21 13:37:35,FALSE,FALSE,"SimplyEna25","","en","789460624916877312",3,FALSE,"http://pbs.twimg.com/profile_images/865412869084504065/z7ODfkH7_normal.jpg"
"B.E.S.T. SISTAR || foreverwith8+1",17332,162,3015,552,"https://t.co/MinK0OEHuZ","b #ThankYouSISTAR",2014-04-28 11:20:57,FALSE,FALSE,"yookzn","","en","2467596234",4,FALSE,"http://pbs.twimg.com/profile_images/866986288012042240/pn9ZKtr1_normal.jpg"
"Atatürk'e,1Kanada'li,1Isveç'li,1Alman v.s saygisizlik etmiyor;Atatürk'ün kurdugu ülkede T.C vatandasi olarak yasayan sen! sen neden saygisizlik ediyorsun?Alçak!",66440,725722,34303,155,NA,"Metin Ergen",2012-10-30 16:28:31,FALSE,FALSE,"MetinErgen_0605","Germany / Mainz","de","914983620",82,FALSE,"http://pbs.twimg.com/profile_images/865781531750653953/1ZPyR0Rk_normal.jpg"
"in a constant state of mourning",35455,400,18901,560,NA,"diego/",2012-04-01 13:02:45,FALSE,FALSE,"diegs_valencia","<U+5FCD><U+899A><U+7B26><U+7D76>","en","542527468",3,FALSE,"http://pbs.twimg.com/profile_images/866267425406242818/kkZRodX9_normal.jpg"
"Leftie & Proud of it - Grew up in Adelaide now in Qld -Racists bigots & One Nation lovers blocked.for my o/seas twtr mates,Liberals in oz are neocons / farRight",192752,2302,96946,1427,NA,"Trish",2010-07-29 09:27:23,FALSE,FALSE,"plabg","Brisbane","en","172279923",94,FALSE,"http://pbs.twimg.com/profile_images/859941872063655940/4eJa8HhE_normal.jpg"
"",5311,19109,7,3751,"http://t.co/bfKbYXm70l","Ellen Tordesillas",2009-03-29 04:48:09,FALSE,FALSE,"tordesillas","","en","27382205",231,FALSE,"http://pbs.twimg.com/profile_images/509335224522530816/DMQRgN2N_normal.jpeg"
"ARK HOME ENTERTAINMENT is a specialty retailer of prerecorded media, consumer electronics, and a whole lot more.",2350,64,133,189,"https://t.co/n8DDchkxok","Making Homes Happy",2008-05-15 07:42:01,FALSE,FALSE,"arkdvd","California, USA","en","14783327",2,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Hi, I am Eli.",344,41,199,36,"https://t.co/N9YAzyN7TP","Elias Benjamin",2010-10-14 09:31:52,FALSE,FALSE,"yorozuyaElias","","en","202558420",0,FALSE,"http://pbs.twimg.com/profile_images/800329689298444288/Fxyyao5Q_normal.jpg"
"My Aim is to Serve the Humanity Medical Doctor<U+06F0>A Patriot Pakistani.Interested in religious studies,International affairs,economy and humour",18677,282,25002,57,NA,"Dr Farrukh",2016-08-13 13:24:28,FALSE,FALSE,"Farrukh41843236","Islamabad, Pakistan","en","764452561881628673",0,FALSE,"http://pbs.twimg.com/profile_images/867410469606305792/BtrSSl9f_normal.jpg"
"Unapologetically politically incorrect and intolerant of nonsense.",7729,293,6402,381,NA,"Angela  Dyer",2016-07-24 01:49:17,FALSE,FALSE,"AngDyertwdmom","Where I Wanna Be ","en","757029854525157376",11,FALSE,"http://pbs.twimg.com/profile_images/843981711054639104/lQT0jfha_normal.jpg"
"",23,2,2,58,NA,"Megan Schmidt",2017-05-18 00:46:23,FALSE,FALSE,"ahyagirlmeg","","en","865005609569009670",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"We are a division of On The Ground News Report Canada. Get the latest News Near You.Finance, Trading, Stock, Politics, Technology and Social News",625804,868,4,15,"http://t.co/w7aqpXr0or","NNY News.ca",2011-10-02 17:18:07,FALSE,FALSE,"NewsNearYouca","Canada","en","383867563",237,FALSE,"http://pbs.twimg.com/profile_images/506614700000305152/TZCXIq9A_normal.png"
"There are only 2 sexes. Words are not equal to violence. I am a humanist, Mother,  Partner. 
SJW, feminists & libtards are destroying our men & our children.",1924,59,2724,92,NA,"She-Ra",2009-03-28 23:57:25,FALSE,FALSE,"TTybowe","zz","en","27338155",0,FALSE,"http://pbs.twimg.com/profile_images/849609694691733504/8AWEz5Ie_normal.jpg"
"<U+2615>",9745,113,1825,179,NA,"tehgopek",2015-08-27 05:52:10,FALSE,FALSE,"romancruise","indonesia","id","3356350994",9,FALSE,"http://pbs.twimg.com/profile_images/851141057836326913/Wyr_yHge_normal.jpg"
"",48880,490,0,1,NA,"Right.is",2014-11-26 02:29:24,FALSE,FALSE,"RightistsUnited","","vi","2910482870",85,FALSE,"http://pbs.twimg.com/profile_images/537433254744190976/c_J_CMa8_normal.png"
"TECHNICAL TRADING GURU 2014
Sharing my BLESSINGS for those who BELIEVE.
Psalm 23:4
DDRANTE your GUARDIAN ANGEL in Wallstreet",29960,1443,13999,338,NA,"BUD RANTE",2014-01-07 05:05:56,FALSE,FALSE,"DDRANTE","Anahiem. Ca","en","2280064627",179,FALSE,"http://pbs.twimg.com/profile_images/858593180144369665/1b98R56D_normal.jpg"
"",3674,76,2012,886,NA,"hgtw",2012-08-23 03:07:07,FALSE,FALSE,"robertsulit","","en","775032528",0,FALSE,"http://pbs.twimg.com/profile_images/738300345206480897/BYnEbenu_normal.jpg"
"God Fearing, Gun Loving, Country First before all others, Conservative, #MAGA, I believed in Trump, but he must #FireKushner & Ivanka. #BanIslamNow.",52629,3075,56172,3292,NA,"A Boado <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",2016-05-24 04:37:33,FALSE,FALSE,"adboa95","United States","en","734966543717519360",129,FALSE,"http://pbs.twimg.com/profile_images/780124071904186368/F05SDcq7_normal.jpg"
"",25210,1032,768,709,NA,"Teta Limcangco",2015-03-17 12:19:22,FALSE,FALSE,"teta_limcangco","","en","3093574304",21,FALSE,"http://pbs.twimg.com/profile_images/843442173370499072/CvwjIE2K_normal.jpg"
"Sou mais um dos caras que perdem o amigo mas não perdem a piada, sou hipnologo e faço imitações e satiras dos meus amigos por puro prazer.",17178,1272,7952,839,NA,"Rubem Rodrigues",2011-07-11 17:20:48,FALSE,FALSE,"RubinhoArte","","pt","333516564",4,FALSE,"http://pbs.twimg.com/profile_images/644279280042577920/c9u4IUZX_normal.jpg"
""" please love the 7 of us, without leaving any member out "". — kth",73465,3466,19709,1698,NA,"intan [s/h]",2011-11-26 15:31:05,FALSE,FALSE,"vmins0ul","MY | soft/hard stan of bts lol","en","421925472",6,FALSE,"http://pbs.twimg.com/profile_images/864090817106817024/oHXs3yG5_normal.jpg"
"Lord Of The Rings Online Player",4243,24,63,57,"https://t.co/ePGO9zKOye","Antokin",2011-06-08 06:18:09,FALSE,FALSE,"Antokin_LOTRO","Gladden/Middle Earth","en","313141451",1,FALSE,"http://pbs.twimg.com/profile_images/792333444336410625/qzm67WK1_normal.jpg"
"Truth. Freedom. Justice. Liberty. Love our country. All of us together one Nation under God. Indivisible with liberty and justice for ALL. Remember? #MAGA",18152,1047,23468,1693,NA,"San",2016-04-27 00:58:12,FALSE,FALSE,"Sandyraincloud","","en","725126867301326848",58,FALSE,"http://pbs.twimg.com/profile_images/800533269766897665/--ByHQw3_normal.jpg"
"",28621,387,1620,364,NA,"trk0521",2014-06-28 06:12:02,FALSE,FALSE,"trdmw","","ja","2592564078",69,FALSE,"http://pbs.twimg.com/profile_images/819414035229573120/h2V40r0Q_normal.jpg"
"Fan of Manchester United and good conversations. Currently living in Phnom Penh and writing for @SEA_Globe",363,98,90,469,"https://t.co/lbfJi7Wgmo","Euan Black",2013-10-30 14:36:01,FALSE,FALSE,"euanblackwrites","Cambodia","en","2164892870",10,FALSE,"http://pbs.twimg.com/profile_images/860007017770921985/P3-lEURl_normal.jpg"
"I'm an Independent voter that became outraged by the Mainstream Media's attempt to push their candidate. Using twitter to Voice & Amplify what they will not.",5872,3693,5144,4878,NA,"The Fifth Estate",2015-09-27 03:00:21,FALSE,FALSE,"AtomasVictory","Sacramento, CA","en","3788511796",20,FALSE,"http://pbs.twimg.com/profile_images/791151676371722240/qAMtGjbT_normal.jpg"
"Your daily dose of hugots <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",385,1663,21,1720,NA,"Hugot <U+2728>",2017-05-15 03:15:12,FALSE,FALSE,"HiBaby__","Quezon City, National Capital Region","en","863955899299225601",0,FALSE,"http://pbs.twimg.com/profile_images/863960090298142720/VKjCFx0Y_normal.jpg"
"The Largest Newspaper in Mindanao. Philippine Press Institute-Konrad Adenauer Foundation HALL OF FAMER for Business and Economic Reporting.",11501,287,1,180,"https://t.co/jONJgfbD7r","Mindanao Gold Star",2012-07-04 05:26:52,FALSE,FALSE,"MindanaoGSD","Mindanao, Philippines","en","626264553",7,FALSE,"http://pbs.twimg.com/profile_images/603730424154595328/yCV5-R5K_normal.png"
"In shaa Allah RPh 2017 | preserved but not reserved | 20 but childish | clingy",12493,181,3529,170,NA,"butterscotch <ed><U+00A0><U+00BC><ed><U+00BD><U+008A>",2015-10-05 14:51:44,FALSE,FALSE,"NarMakakena","DVO/TAC/MGY","en","3793093218",1,FALSE,"http://pbs.twimg.com/profile_images/866901194710691840/7COD3jP-_normal.jpg"
"Well....damn.",23620,249,28326,439,NA,"World'sOkayestMom",2009-07-26 04:28:53,FALSE,FALSE,"LISACORRINA","Mesa, Az. ","en","60232044",30,FALSE,"http://pbs.twimg.com/profile_images/837209037091504128/HEFJpORi_normal.jpg"
"Breaking news",246512,11538,100,5731,"http://t.co/kGt3H3O1NU","Breaking News",2014-09-30 16:43:56,FALSE,FALSE,"N_BreakingNEWS","NYC, U.S.","en","2795524054",93,FALSE,"http://pbs.twimg.com/profile_images/516992439299473408/-mzMqaet_normal.jpeg"
"Journalist, ABS-CBN",3199,72709,1043,356,NA,"Jorge Carino",2010-02-03 07:57:36,FALSE,FALSE,"Jorge_Carino","Philippines","en","110937247",260,FALSE,"http://pbs.twimg.com/profile_images/3031980300/b4a126ea4ee0caf81cb1edab8d1aa739_normal.jpeg"
"",240755,1685,11093,1806,NA,".",2013-05-15 21:50:09,FALSE,FALSE,"CMOC1981","","es","1431577646",82,FALSE,"http://pbs.twimg.com/profile_images/851565307768582146/y6pPsDry_normal.jpg"
"I'm a father first and everything else after that....",12127,266,200,437,NA,"Angel Torres",2013-08-11 17:16:28,FALSE,FALSE,"angeltrrs3","","en","1663038632",10,FALSE,"http://pbs.twimg.com/profile_images/378800000275413201/947b30d0b6c740f2ce6080baab208d3a_normal.jpeg"
"bloodxgutsxangelcake",6100,167,1237,166,NA,"Theta",2012-03-18 04:26:22,FALSE,FALSE,"gweneze","Yellow Submarine","en","528142366",1,FALSE,"http://pbs.twimg.com/profile_images/865924857535488000/oVq5qPuN_normal.jpg"
"Catch flights not feelings <ed><U+00A0><U+00BD><ed><U+00B1><U+00A8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2708><U+FE0F><U+2708><U+FE0F>",26787,9390,24433,5872,NA,"Naaaah tan <ed><U+00A0><U+00BD><ed><U+00B0><U+00BA>",2014-06-22 05:47:38,FALSE,FALSE,"jonathanthiss","Zambo x Bacolod","en","2581654314",2,FALSE,"http://pbs.twimg.com/profile_images/864475210782724096/QvDqBCEd_normal.jpg"
"just karen",42108,895,32983,1781,"https://t.co/UGS4JKNlPy","KarenCapilitanDeona",2009-08-12 03:42:38,FALSE,FALSE,"AcooXiiiChuuu","Laguna,PH","en","64926216",13,FALSE,"http://pbs.twimg.com/profile_images/487847624444108800/688E8iO0_normal.jpeg"
"Lost in Dalal Street......raised million for african kids through chain mails!!!!",22066,209,28098,508,NA,"HB",2013-12-25 15:22:03,FALSE,FALSE,"bekarladka","Mumbai","en","2261590801",20,FALSE,"http://pbs.twimg.com/profile_images/545617341401141248/LD3LCnI4_normal.jpeg"
"And I have been too far out all my life, not waving, but drowning. (That, and I'll rarely say no to a cup of tea.)",104897,1167,7722,2818,NA,"Poliahu",2011-05-17 22:48:54,FALSE,FALSE,"PoliahuCDA","North, but not of 60","en","300533440",156,FALSE,"http://pbs.twimg.com/profile_images/782355205404917760/aMjKnkPs_normal.jpg"
"01110100 01100101 01101110",57283,1101,40245,1077,"https://t.co/itqurdRGIc","aesme",2011-03-10 08:11:54,FALSE,FALSE,"AesRavi","n.city","en","263557984",3,FALSE,"http://pbs.twimg.com/profile_images/868496043771518976/dbdQKazo_normal.jpg"
"Progressive, who wants to live life without having things thrust down his throat by conservatives and religionists of all types. Viva la revolution!",85988,1557,3467,1896,NA,"Ningbojoe",2009-06-29 11:43:12,FALSE,FALSE,"ningbojoe","N 14°34' 0'' / E 120°58' 0''","en","52031856",162,FALSE,"http://pbs.twimg.com/profile_images/2780525122/02b00c822438d0f6932d249bd3957f4c_normal.png"
"",3166,59,1679,192,NA,"WideAwakeInAmerica",2013-04-02 18:23:11,FALSE,FALSE,"awake_in","North of the Wall","en","1323022424",2,FALSE,"http://pbs.twimg.com/profile_images/826996373593665536/dhfELPNm_normal.jpg"
"blue above red, always <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>",20623,157,2608,121,"https://t.co/T4YqGnwAlr","zza",2013-10-17 09:54:11,FALSE,FALSE,"notrizza","","en","1966466832",1,FALSE,"http://pbs.twimg.com/profile_images/832603720793812992/_B0e31Tl_normal.jpg"
"Great Grandmother , Grandmother, Mother and Wife..",14683,1113,21940,3011,NA,"Patricia",2011-12-06 18:08:15,FALSE,FALSE,"Trishalla2012","","en","430046208",3,FALSE,"http://pbs.twimg.com/profile_images/378800000552774188/e57b7645cd551e9196c34168a10aa8d2_normal.jpeg"
"saan man sulok ng mundo, 
makakasama mo, 
magbibigay saya sa bawat isa 

at maghahatid ng kakaibang ligaya",19497,470,22098,454,NA,"Yman Madjilon",2013-10-25 05:02:12,FALSE,FALSE,"ymaaaanmadjilon","","en","2154191672",4,FALSE,"http://pbs.twimg.com/profile_images/856685025353269248/bfXGS4PO_normal.jpg"
"The world is a great place to live in. Take care of Mother Earth.",755,60,4590,234,NA,"Phineas C",2016-12-27 15:09:03,FALSE,FALSE,"PineTrees101","Republic of the Philippines","en","813763630378336256",1,FALSE,"http://pbs.twimg.com/profile_images/813774183867920384/BrLZUmJI_normal.jpg"
"",33610,768,2846,1681,NA,"Abhijit Laha",2016-06-23 14:26:42,FALSE,FALSE,"abhijitlaha1994","","en","745986441319223296",9,FALSE,"http://pbs.twimg.com/profile_images/867678254722940928/Yzd3PidU_normal.jpg"
"College prof 30 yrs. Cog, Soc Psy. married, 1 son. Likes camping, travel, birding, snorkling, reading, history, politics #NeverTrump #Theresistance#NoBanNoWall",140796,1230,70532,391,NA,"Elaine sampson",2015-03-27 16:34:19,FALSE,FALSE,"sampson_elaine","","en","3110461544",105,FALSE,"http://pbs.twimg.com/profile_images/840977480886435841/zisGinlF_normal.jpg"
"still crazy after all these years.............",8496,119,8181,264,NA,"Jeanne Epperly",2012-02-09 06:39:23,FALSE,FALSE,"honkarudas","","en","487296299",5,FALSE,"http://pbs.twimg.com/profile_images/3274115345/91c73aacc94f9c735f4bcc4fdbde44df_normal.png"
"pagong",1297,495,800,49,"https://t.co/O2BiTRyJ6I","Gene Marx Guiao",2014-01-07 04:04:29,FALSE,FALSE,"locusofdna","Past","en","2279988656",3,FALSE,"http://pbs.twimg.com/profile_images/867563926959128576/BCJtF0Da_normal.jpg"
"Jurist. Spanish Council of the Judiciary's & Catalan Parliament's former member. Writes in @businessinsider—@InPRA—@ctxt_es—@myfairobserver—@Jerusalem_Post.",79269,85283,5982,16912,"https://t.co/3KVgzWNbZY","Alfons López Tena",2011-06-02 14:47:53,FALSE,TRUE,"alfonslopeztena","Catalonia","en","309705905",1123,FALSE,"http://pbs.twimg.com/profile_images/859622516989587459/V7xwxilP_normal.jpg"
"i just wanna go to the moon with the rabbids",145,70,37,23,NA,"kthrynbrnrd",2016-07-18 05:21:19,FALSE,FALSE,"imelareinalyn","Aliaga, Central Luzon","en","754908888437108736",0,FALSE,"http://pbs.twimg.com/profile_images/869127932635004928/79ZuxsFB_normal.jpg"
"CEO of Why Can't You Hold Me Industries",17573,14123,46221,596,"https://t.co/BBzc7uxwOh","real doggone keeper",2009-11-22 02:46:41,FALSE,FALSE,"AtomSiraullo","sorry God","en","91707196",63,FALSE,"http://pbs.twimg.com/profile_images/839546747743457280/Seew4lnt_normal.jpg"
"Made in Hawaii",46739,398,18298,210,NA,"Kianainhi <ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BC><ed><U+00BC><U+008A>",2013-07-13 03:58:15,FALSE,FALSE,"kianainhi808","","en","1590115357",33,FALSE,"http://pbs.twimg.com/profile_images/860046532816523264/J0lGda-K_normal.jpg"
"",23892,497,3972,605,"https://t.co/jKzxymJeUQ","katelouisse",2010-03-10 13:30:40,FALSE,FALSE,"smhkate","WA","en","121751594",2,FALSE,"http://pbs.twimg.com/profile_images/804806882233724928/iDQGAxM__normal.jpg"
"road to RPsy",32253,820,11406,379,NA,"Krizia Estrabo",2009-06-23 09:09:46,FALSE,FALSE,"kreezyuh","","en","49929649",1,FALSE,"http://pbs.twimg.com/profile_images/865215585377935360/41ip_Pig_normal.jpg"
"",18744,140,10558,41,NA,"Sadi Kleida",2016-06-05 07:45:02,FALSE,FALSE,"SadiKleida","","en","739362376919584769",47,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"You don't have to win every argument, stay true to yourself !",8341,416,11618,659,NA,"Ricky Kardjono",2012-11-11 14:47:54,FALSE,FALSE,"RickyKardjono","Jakarta Selatan","en","941458748",0,FALSE,"http://pbs.twimg.com/profile_images/867605572887216128/q0Pi4jRu_normal.jpg"
"",6728,177,11644,115,NA,"Ms Diva",2017-01-05 21:11:37,FALSE,FALSE,"Msdiva74CLS","","en","817116366746492928",11,FALSE,"http://pbs.twimg.com/profile_images/868708490306502658/9pDwtDjk_normal.jpg"
"retired from USPS, 3 great kids and 5 grandchildren, ex-democrat. I will block, report porn and unfollow commenters with ads.",57067,2100,106313,2684,NA,"Reta",2013-10-17 23:28:48,FALSE,FALSE,"retaozaras","Oklahoma Hills, OK","en","1967730090",146,FALSE,"http://pbs.twimg.com/profile_images/861120943636271104/ZzMHhlpi_normal.jpg"
"Ateneo de Davao University-AB Political Science 4 | April 7, 2018 <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",8195,1139,8212,1313,"https://t.co/BPR55B5fNv","#BPU",2012-06-08 03:29:40,FALSE,FALSE,"rlzjrmpa","Davao City, Davao Region","en","602425049",1,FALSE,"http://pbs.twimg.com/profile_images/869151163442012160/pRCUbto5_normal.jpg"
"bio-hin ko fes mo<ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",1214,156,3231,123,NA,"shaney<ed><U+00A0><U+00BD><ed><U+00B1><U+0085>",2016-09-27 09:28:45,FALSE,FALSE,"shanelcntra","","en","780700697125801986",0,FALSE,"http://pbs.twimg.com/profile_images/869110262791417857/rNjhJRrg_normal.jpg"
"One Big Fight! Ateneo Blue Eagles fanatic!",6136,186,7637,529,NA,"Avinag Leon",2009-08-02 04:11:49,FALSE,FALSE,"_noelgavina","Quezon City, Philippines","en","62193137",2,FALSE,"http://pbs.twimg.com/profile_images/836265465592762368/8_rbYfsG_normal.jpg"
"the more you do it, the less rules applied to you • the court of owls",47986,454,15426,439,NA,"Lucas Gantioqui <ed><U+00A0><U+00BC><ed><U+00BC><U+0090>",2012-05-22 10:30:51,FALSE,FALSE,"LucasGantioqui","Aprilis XXIV, MMXVI  ••• XVII ","en","587321239",6,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"<U+263A>",1611,198,1109,287,NA,"EliChelsy",2015-06-02 17:58:56,FALSE,FALSE,"yslehcile","Republic of the Philippines","en","3233828898",0,FALSE,"http://pbs.twimg.com/profile_images/857273768447582208/WJCLj2am_normal.jpg"
"my king <ed><U+00A0><U+00BD><ed><U+00B1><U+0086>",7198,213,189,181,NA,"Ja",2017-03-17 11:32:41,FALSE,FALSE,"janellaeiou","ae<U+2763><U+FE0F>","en","842700211155738624",0,FALSE,"http://pbs.twimg.com/profile_images/868283355376173056/5VolJziw_normal.jpg"
"a work in progress...",13462,285,5310,593,NA,"evie",2013-09-10 10:13:42,FALSE,FALSE,"dayuduan","","en","1851047612",43,FALSE,"http://pbs.twimg.com/profile_images/798551871333928960/wqYVqa-f_normal.jpg"
"<U+2728>",4681,229,1539,490,NA,"lu",2016-06-24 05:35:25,FALSE,FALSE,"oueianneng_","","en","746215128710811648",0,FALSE,"http://pbs.twimg.com/profile_images/866248954173730816/WHZSbI9F_normal.jpg"
"whatsapp +6283867748697
BBm D7F2566C
Line tokobearhug

untuk pemesanan ke kontak ini aja kak, untuk memudahkan",5491,397,54,76,"https://t.co/xR4PZzKYZm","Toko Bear Hug",2013-04-11 06:55:12,FALSE,FALSE,"BearHugKaos","karangjati Yogyakarta","en","1343727709",0,FALSE,"http://pbs.twimg.com/profile_images/727138215052742657/ovOXeRrq_normal.jpg"
"Texan. Trump supporter. Love Crimson Tide No lists!!!",104430,4322,112415,5001,NA,"debra",2013-07-03 19:57:39,FALSE,FALSE,"debra_bonanno","","en","1566572072",136,FALSE,"http://pbs.twimg.com/profile_images/719240573417172993/W8858wmS_normal.jpg"
"If I could write better, I'd probably make a living selling politically correct erotica.",31008,550,10566,442,NA,"~tilde swinton",2009-05-09 05:43:38,FALSE,FALSE,"ljzglvz","wouldn't you like to know","en","38807070",7,FALSE,"http://pbs.twimg.com/profile_images/851735462666395649/w5AaYDQn_normal.jpg"
"serve the people (<U+FF89><U+25D5><U+30EE><U+25D5>)<U+FF89>*:·<U+FF9F><U+2727>",6315,385,7387,444,NA,"STAND WITH MARAWI",2009-09-12 06:02:48,FALSE,FALSE,"bernadettexxi","upis xiv × upm bssp","en","73583668",1,FALSE,"http://pbs.twimg.com/profile_images/859082791883067393/UIeEjP5c_normal.jpg"
